Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP100346,,No,1,Not Graduate,No,4166,0,225,360,1,Semiurban,Y
LP100347,Male,No,0,Graduate,No,14583,2042,161,360,0,Semiurban,Y
LP100348,Male,Yes,3+,Graduate,No,2333,2067,161,300,1,Urban,N
LP100349,Male,Yes,0,Graduate,No,2192,0,110,360,1,Semiurban,N
LP100350,,No,3+,Graduate,Yes,4608,240,104,360,1,Urban,Y
LP100351,Male,No,2,Graduate,No,6383,1302,61,360,1,Urban,Y
LP100352,Male,Yes,0,Not Graduate,Yes,5417,0,116,360,1,Semiurban,Y
LP100353,Male,Yes,,Graduate,No,18165,0,135,360,0,Urban,Y
LP100354,Male,Yes,0,Graduate,No,33846,3583,120,360,1,Semiurban,Y
LP100355,Female,No,2,Graduate,No,3833,0,102,480,0,Semiurban,Y
LP100356,Male,No,0,Graduate,No,4283,3013,172,360,1,Semiurban,Y
LP100357,Female,Yes,1,Not Graduate,No,4342,0,42,360,1,Rural,Y
LP100358,Male,No,2,Graduate,No,4860,3416,110,360,1,Semiurban,Y
LP100359,Male,Yes,0,Graduate,,8624,2042,145,360,0,Urban,Y
LP100360,Male,No,0,Not Graduate,,2833,0,124,360,1,Rural,N
LP100361,Female,No,1,Graduate,Yes,3750,0,192,360,1,Semiurban,N
LP100362,Male,No,0,Not Graduate,No,3229,0,130,360,0,Urban,Y
LP100363,Male,No,0,Graduate,No,5000,1300,26,360,1,Semiurban,Y
LP100364,Male,No,0,Not Graduate,No,4416,1640,100,180,nan,Semiurban,Y
LP100365,Female,No,0,Graduate,No,13262,1668,138,360,1,Urban,Y
LP100366,Female,Yes,0,Graduate,Yes,3159,0,70,360,1,Urban,Y
LP100367,Male,No,1,Graduate,No,2383,0,167,360,1,Rural,Y
LP100368,Male,Yes,2,Graduate,No,3246,0,144,360,1,Urban,Y
LP100369,Male,Yes,0,Graduate,Yes,2491,0,114,360,1,Semiurban,Y
LP100370,Male,No,2,Graduate,No,3708,0,188,360,1,Rural,N
LP100371,Female,No,0,Graduate,No,5649,0,480,360,1,Semiurban,Y
LP100372,Female,Yes,0,Not Graduate,No,5500,2167,111,84,1,Semiurban,N
LP100373,Male,Yes,2,Not Graduate,No,3867,1950,104,360,0,Urban,N
LP100374,Male,Yes,0,Graduate,No,3750,1229,129,360,1,Semiurban,Y
LP100375,Female,Yes,0,Graduate,No,6950,0,149,360,1,Semiurban,Y
LP100376,Male,No,0,Graduate,Yes,10833,1950,133,360,1,Urban,Y
LP100377,Male,Yes,0,Graduate,No,2253,1717,259,180,1,Semiurban,Y
LP100378,Male,,2,Graduate,No,2769,2925,161,180,0,Semiurban,Y
LP100379,Male,Yes,0,Graduate,No,2755,0,128,360,0,Rural,Y
LP100380,Male,Yes,0,Not Graduate,No,5191,4000,100,360,1,Urban,Y
LP100381,Male,Yes,1,Graduate,No,6083,1842,128,360,0,Rural,Y
LP100382,Male,Yes,0,Graduate,No,6700,0,180,360,nan,Urban,Y
LP100383,Female,No,,Graduate,No,3083,2773,225,360,1,Urban,Y
LP100384,Male,Yes,1,Not Graduate,No,2479,2283,187,360,1,Urban,Y
LP100385,Female,Yes,0,Graduate,Yes,2275,1875,125,360,1,Urban,Y
LP100386,Male,Yes,2,Graduate,Yes,4106,3274,141,480,1,Semiurban,Y
LP100387,Male,Yes,0,Not Graduate,No,7167,0,90,360,1,Semiurban,N
LP100388,Male,No,1,Graduate,No,4050,7250,122,360,1,Urban,N
LP100389,Male,Yes,0,Graduate,No,9357,0,111,360,1,Semiurban,Y
LP100390,Male,No,0,Not Graduate,No,8334,0,131,360,1,Urban,N
LP100391,,No,0,Graduate,Yes,2239,1915,95,360,1,Urban,N
LP100392,Male,Yes,2,Not Graduate,No,3333,0,116,180,1,Semiurban,Y
LP100393,Male,No,1,Graduate,No,3276,0,246,360,1,Rural,Y
LP100394,Male,Yes,1,Graduate,No,3716,0,250,360,1,Rural,Y
LP100395,Female,Yes,0,Graduate,,2400,1993,120,180,1,Urban,N
LP100396,Male,Yes,2,Not Graduate,No,4167,2000,nan,360,1,Semiurban,Y
LP100397,Male,Yes,1,Graduate,No,3089,0,210,360,0,Semiurban,N
LP100398,Male,No,2,Graduate,No,3200,0,208,360,1,Rural,Y
LP100399,Female,Yes,1,Graduate,Yes,1442,0,151,360,1,Semiurban,Y
LP100400,Male,Yes,3+,Graduate,No,6782,1014,165,300,1,Urban,N
LP100401,Male,Yes,0,Not Graduate,No,6400,2383,96,360,1,Urban,Y
LP100402,Male,Yes,0,Graduate,Yes,3013,0,50,360,1,Semiurban,Y
LP100403,Male,Yes,2,Graduate,No,23803,1851,120,360,0,Semiurban,N
LP100404,Male,No,0,Not Graduate,Yes,210,736,107,nan,0,Semiurban,Y
LP100405,Male,Yes,0,Graduate,No,5166,2900,173,360,1,Urban,N
LP100406,Female,Yes,1,Graduate,No,2000,3334,134,360,0,Urban,Y
LP100407,Male,Yes,0,Graduate,No,2137,1800,120,60,0,Urban,Y
LP100408,Male,No,0,Not Graduate,No,5167,0,243,360,1,Semiurban,Y
LP100409,Male,No,0,Graduate,No,3902,0,104,360,1,Urban,Y
LP100410,Male,Yes,2,Not Graduate,No,39999,0,175,360,nan,Rural,Y
LP100411,Male,No,0,Graduate,No,3333,2417,70,360,1,Rural,N
LP100412,Male,No,1,Graduate,No,2920,0,120,360,1,Rural,Y
LP100413,Male,No,0,Graduate,No,3727,0,150,360,1,Urban,N
LP100414,Male,Yes,0,Not Graduate,Yes,2378,3136,267,360,1,Rural,Y
LP100415,Male,No,0,Not Graduate,No,3015,2000,380,180,nan,Rural,N
LP100416,Male,No,0,Graduate,No,3103,505,110,360,1,Rural,Y
LP100417,Male,No,2,Graduate,No,7740,1250,143,360,0,Urban,Y
LP100418,Male,No,0,Not Graduate,Yes,6216,2083,120,360,1,Urban,Y
LP100419,Male,No,0,Graduate,No,5116,1600,113,84,0,Urban,N
LP100420,Female,No,3+,Graduate,No,2058,0,nan,360,1,Urban,N
LP100421,Male,Yes,0,Graduate,No,4133,1666,74,360,1,Urban,N
LP100422,Male,No,0,Graduate,No,2600,0,118,360,1,Rural,Y
LP100423,Male,Yes,0,Graduate,No,7200,3333,182,360,1,Urban,Y
LP100424,Male,No,2,Graduate,Yes,5250,0,175,360,nan,Rural,N
LP100425,Male,Yes,0,Graduate,No,3075,0,130,360,1,Rural,Y
LP100426,Male,Yes,0,Graduate,No,5417,2845,128,360,1,Urban,Y
LP100427,Male,Yes,0,Graduate,No,2000,0,100,360,1,Semiurban,Y
LP100428,Male,Yes,0,Graduate,No,11757,0,182,360,0,Rural,Y
LP100429,Male,Yes,2,Graduate,No,4166,2250,78,360,1,Semiurban,Y
LP100430,Male,Yes,2,Graduate,No,19484,0,155,300,1,Urban,Y
LP100431,Male,No,0,Graduate,No,4384,2306,131,360,0,Semiurban,Y
LP100432,Male,No,3+,Graduate,Yes,63337,0,98,360,1,Urban,Y
LP100433,Male,No,1,Graduate,No,4616,0,17,180,1,Semiurban,Y
LP100434,Male,Yes,0,Graduate,No,6000,1640,105,360,1,Semiurban,Y
LP100435,Male,Yes,1,Graduate,No,7933,0,131,360,1,Semiurban,Y
LP100436,Male,Yes,2,Graduate,Yes,3276,0,131,360,1,Semiurban,Y
LP100437,Male,No,0,Graduate,No,4691,0,113,360,1,Rural,N
LP100438,Male,No,1,Not Graduate,No,3333,1750,160,360,1,Semiurban,N
LP100439,Male,No,0,Graduate,No,3692,2142,113,360,1,Semiurban,Y
LP100440,Male,No,1,Graduate,No,3748,0,144,360,nan,Semiurban,N
LP100441,Male,No,0,Not Graduate,No,2454,3447,151,180,1,Rural,Y
LP100442,Male,No,1,Graduate,No,14683,1917,71,360,1,Semiurban,N
LP100443,Male,Yes,2,Graduate,No,6608,0,95,360,1,Rural,N
LP100444,Female,Yes,1,Not Graduate,No,2400,0,95,360,0,Semiurban,N
LP100445,Male,Yes,0,Graduate,No,1828,3500,45,180,1,Semiurban,N
LP100446,Female,No,0,Graduate,No,6540,7166,112,360,1,Rural,Y
LP100447,Male,Yes,0,Graduate,No,1811,2275,84,360,1,Urban,Y
LP100448,Male,No,3+,Graduate,No,5417,985,90,360,1,Semiurban,Y
LP100449,Male,Yes,0,Graduate,No,7583,3021,131,360,1,Urban,Y
LP100450,Female,No,1,Not Graduate,No,3988,0,116,360,1,Urban,Y
LP100451,Male,No,0,Graduate,,8072,1800,134,180,nan,Rural,Y
LP100452,Male,Yes,0,Graduate,No,20833,2900,131,480,nan,Semiurban,Y
LP100453,Male,Yes,2,Graduate,Yes,4000,2500,100,360,1,Rural,N
LP100454,Male,Yes,0,Graduate,No,10139,4114,103,300,1,Semiurban,Y
LP100455,Male,Yes,2,Not Graduate,,3716,5625,70,360,1,Rural,Y
LP100456,Female,No,0,Graduate,No,3675,2087,275,360,nan,Urban,Y
LP100457,Male,Yes,0,Graduate,No,5935,0,158,360,1,Semiurban,N
LP100458,Male,No,2,Graduate,No,3547,1508,17,360,1,Urban,Y
LP100459,Male,Yes,1,Graduate,No,2583,16,260,360,1,Semiurban,Y
LP100460,Male,Yes,0,Graduate,No,674,1917,160,360,1,Semiurban,Y
LP100461,Female,Yes,2,Not Graduate,No,5746,0,120,360,0,Urban,Y
LP100462,Male,Yes,2,Graduate,No,2333,1695,132,360,nan,Semiurban,Y
LP100463,Female,Yes,0,Graduate,No,2500,0,185,360,nan,Semiurban,Y
LP100464,Male,No,1,Not Graduate,No,3232,0,40,360,1,Urban,Y
LP100465,Female,Yes,1,Not Graduate,No,4166,0,70,360,1,Urban,Y
LP100466,Male,No,0,Graduate,No,7948,1508,112,360,1,Rural,Y
LP100467,Male,Yes,0,Graduate,,3875,1717,151,360,0,Rural,N
LP100468,,No,2,Graduate,Yes,5503,0,436,360,1,Semiurban,Y
LP100469,Male,No,0,Graduate,No,4000,0,187,360,1,Urban,N
LP100470,Male,No,3+,Graduate,Yes,6406,0,211,360,1,Semiurban,Y
LP100471,Male,No,2,Not Graduate,Yes,1442,0,110,360,1,Urban,N
LP100472,Male,Yes,1,Graduate,No,8000,1640,84,360,1,Semiurban,N
LP100473,Male,No,0,Graduate,Yes,2253,2302,143,360,1,Rural,Y
LP100474,Male,Yes,0,Not Graduate,No,1928,0,200,360,0,Semiurban,N
LP100475,Male,Yes,3+,Graduate,No,5941,2079,112,360,0,Rural,Y
LP100476,Male,Yes,1,Graduate,Yes,5941,2100,185,360,1,Semiurban,N
LP100477,Female,Yes,3+,Graduate,No,7451,3013,40,360,1,Semiurban,N
LP100478,Male,Yes,0,Graduate,No,1963,0,167,480,nan,Urban,N
LP100479,Male,No,0,Not Graduate,No,2333,4648,191,360,nan,Rural,Y
LP100480,Male,No,0,Not Graduate,No,5708,2064,125,360,1,Rural,Y
LP100481,Male,No,1,Graduate,No,14866,0,105,360,1,Urban,Y
LP100482,Male,No,2,Not Graduate,No,5935,0,139,360,0,Urban,Y
LP100483,Male,Yes,0,Graduate,No,1928,3666,40,360,1,Semiurban,Y
LP100484,Male,No,0,Not Graduate,Yes,3017,2083,185,360,1,Urban,Y
LP100485,Male,Yes,2,Graduate,No,5488,3600,117,360,0,Rural,Y
LP100486,Male,Yes,2,Graduate,No,2958,3000,172,360,1,Rural,Y
LP100487,Female,Yes,0,Graduate,No,5568,0,130,360,1,Semiurban,Y
LP100488,Male,No,0,Graduate,No,2894,0,167,360,1,Semiurban,Y
LP100489,Male,Yes,0,Graduate,No,2383,41667,132,360,0,Rural,Y
LP100490,Male,Yes,2,Graduate,,4583,1387,162,360,1,Semiurban,Y
LP100491,Male,No,0,Graduate,No,2708,2302,105,360,0,Semiurban,Y
LP100492,Female,Yes,2,Not Graduate,No,3497,0,129,360,1,Urban,N
LP100493,Male,No,0,Graduate,No,2609,1863,102,180,1,Semiurban,Y
LP100494,Male,Yes,2,Not Graduate,No,3167,0,nan,360,1,Urban,Y
LP100495,Male,No,0,Not Graduate,No,2500,3333,45,360,1,Rural,Y
LP100496,Female,No,0,Graduate,No,5391,0,143,360,1,Semiurban,N
LP100497,Male,Yes,0,Graduate,No,2833,2934,187,360,1,Semiurban,N
LP100498,Female,No,3+,Graduate,No,7583,1625,138,480,1,Rural,Y
LP100499,Male,No,2,Graduate,No,16666,2250,60,nan,0,Semiurban,Y
LP100500,Male,No,3+,Graduate,Yes,3333,0,71,300,1,Semiurban,Y
LP100501,Male,Yes,0,Graduate,No,2833,0,286,360,1,Semiurban,Y
LP100502,Female,No,0,Graduate,No,5516,0,84,360,1,Semiurban,Y
LP100503,Male,No,0,Graduate,No,4554,0,137,360,1,Urban,Y
LP100504,Male,Yes,0,Graduate,Yes,6000,0,173,360,1,Semiurban,Y
LP100505,Male,Yes,0,Not Graduate,No,2661,1779,112,360,0,Urban,Y
LP100506,Male,Yes,0,Graduate,No,5821,0,160,360,1,Urban,Y
LP100507,Female,Yes,0,Graduate,,6633,2134,187,300,0,Rural,Y
LP100508,Female,Yes,0,Graduate,No,1299,3750,292,360,1,Semiurban,N
LP100509,Male,No,2,Graduate,No,3704,5302,128,360,nan,Rural,Y
LP100510,Male,Yes,1,Graduate,No,5667,3683,255,360,1,Rural,Y
LP100511,Male,Yes,1,Graduate,No,7441,0,127,360,1,Rural,Y
LP100512,Male,No,1,Graduate,No,1926,2333,119,360,1,Urban,Y
LP100513,Male,Yes,0,Not Graduate,No,5667,3449,436,360,1,Urban,Y
LP100514,Male,No,0,Graduate,No,14880,0,81,480,1,Urban,Y
LP100515,Male,Yes,0,Graduate,No,3500,5701,167,360,1,Rural,N
LP100516,Male,Yes,0,Graduate,No,4230,536,nan,360,1,Semiurban,Y
LP100517,Male,Yes,0,Graduate,Yes,3000,663,308,360,1,Urban,Y
LP100518,Male,Yes,0,Graduate,No,3750,2054,94,360,1,Rural,Y
LP100519,Male,No,1,Graduate,Yes,3357,1800,100,360,1,Rural,Y
LP100520,Female,Yes,3+,Not Graduate,Yes,645,1851,111,480,nan,Urban,Y
LP100521,Male,Yes,0,Graduate,Yes,5568,2254,103,360,1,Semiurban,Y
LP100522,Male,Yes,1,Graduate,No,4843,1840,304,360,0,Urban,N
LP100523,Male,Yes,0,Not Graduate,Yes,3417,3000,117,480,1,Semiurban,N
LP100524,Male,No,0,Not Graduate,No,5726,0,120,360,1,Semiurban,N
LP100525,Male,Yes,0,Graduate,No,2031,0,nan,360,0,Semiurban,Y
LP100526,Male,No,2,Not Graduate,No,3988,0,113,360,1,Rural,N
LP100527,Male,Yes,1,Not Graduate,No,5746,0,74,180,nan,Rural,Y
LP100528,Male,Yes,0,Graduate,No,3366,0,112,360,1,Semiurban,Y
LP100529,Male,Yes,0,Not Graduate,No,2526,0,600,360,nan,Urban,Y
LP100530,Male,No,0,Graduate,,3902,0,185,360,1,Rural,Y
LP100531,Female,Yes,2,Graduate,No,2609,0,123,360,1,Urban,Y
LP100532,Male,No,2,Graduate,No,12876,1868,109,360,1,Urban,Y
LP100533,Male,No,0,Graduate,No,15759,0,nan,360,1,Semiurban,Y
LP100534,Male,Yes,2,Graduate,No,1977,3237,207,180,0,Semiurban,Y
LP100535,Male,Yes,,Graduate,,3814,5500,80,360,1,Urban,N
LP100536,Female,Yes,3+,Graduate,No,5955,0,146,360,1,Urban,Y
LP100537,Male,Yes,2,Not Graduate,Yes,6406,0,128,360,1,Rural,N
LP100538,Male,Yes,1,Graduate,No,4895,0,157,360,1,Semiurban,Y
LP100539,Female,Yes,0,Graduate,No,4467,0,71,360,1,Urban,Y
LP100540,Male,No,0,Graduate,No,1782,0,96,360,nan,Semiurban,Y
LP100541,Male,Yes,0,Graduate,No,2653,2840,188,360,1,Semiurban,Y
LP100542,Female,Yes,1,Graduate,No,3083,0,162,360,1,Urban,Y
LP100543,Male,Yes,1,Graduate,No,2213,16,140,360,1,Urban,Y
LP100544,Female,Yes,2,Graduate,Yes,5167,1983,136,360,1,Semiurban,Y
LP100545,Female,Yes,1,Graduate,No,3358,3667,112,360,1,Semiurban,N
LP100546,Male,Yes,1,Graduate,No,3750,1820,205,360,1,Semiurban,Y
LP100547,Male,No,0,Graduate,No,2333,0,190,360,0,Rural,Y
LP100548,Female,Yes,0,Graduate,No,5250,2925,103,360,1,Urban,Y
LP100549,Male,Yes,,Graduate,No,3036,0,144,360,1,Rural,N
LP100550,Male,No,0,Graduate,Yes,5000,2785,95,360,1,Urban,Y
LP100551,Male,No,0,Graduate,,2980,0,107,360,1,Urban,Y
LP100552,Male,Yes,1,Not Graduate,No,3333,1250,175,360,1,Semiurban,Y
LP100553,Female,Yes,0,Not Graduate,No,2876,505,137,360,1,Urban,Y
LP100554,Male,Yes,1,Not Graduate,No,18165,1625,151,360,nan,Semiurban,Y
LP100555,Female,Yes,1,Graduate,No,5124,0,144,360,1,Rural,Y
LP100556,Male,No,1,Graduate,Yes,2507,1640,65,240,1,Rural,N
LP100557,Male,No,0,Graduate,No,6500,2138,146,300,1,Rural,N
LP100558,Male,Yes,0,Graduate,No,2583,2210,123,360,1,Rural,N
LP100559,Female,Yes,1,Graduate,No,5516,0,110,360,1,Rural,Y
LP100560,Male,Yes,0,Graduate,No,1668,1666,110,360,1,Rural,Y
LP100561,Male,Yes,0,Not Graduate,,9323,1287,111,360,0,Urban,Y
LP100562,Male,Yes,1,Not Graduate,,2550,1086,162,360,0,Rural,N
LP100563,,No,1,Graduate,No,9560,5000,136,360,1,Rural,N
LP100564,Male,No,2,Graduate,,1830,1820,50,360,1,Urban,Y
LP100565,Male,Yes,,Not Graduate,,3333,2250,157,360,1,Rural,Y
LP100566,Male,Yes,1,Not Graduate,No,3598,0,112,360,1,Rural,N
LP100567,Male,Yes,0,Not Graduate,No,6050,1500,nan,360,nan,Urban,Y
LP100568,Male,Yes,1,Graduate,No,20233,2375,nan,360,1,Rural,Y
LP100569,Male,Yes,0,Graduate,No,8624,1710,96,360,1,Semiurban,Y
LP100570,Male,Yes,1,Graduate,No,3200,2466,182,360,1,Semiurban,N
LP100571,Male,Yes,0,Graduate,No,3800,0,111,360,1,Semiurban,Y
LP100572,Male,Yes,0,Graduate,No,4384,2504,149,360,1,Semiurban,N
LP100573,Male,Yes,1,Graduate,No,3800,0,110,360,1,Urban,Y
LP100574,Male,Yes,0,Graduate,Yes,51763,1843,90,360,nan,Urban,Y
LP100575,Male,No,2,Graduate,No,3406,0,95,360,0,Semiurban,Y
LP100576,Male,Yes,0,Graduate,No,2400,0,110,360,1,Semiurban,Y
LP100577,Female,Yes,,Graduate,No,7660,2458,165,360,1,Rural,N
LP100578,Male,Yes,0,Graduate,No,150,0,105,360,1,Semiurban,Y
LP100579,Female,Yes,0,Graduate,No,2929,1229,126,360,0,Urban,N
LP100580,Male,Yes,0,Graduate,No,2720,3890,60,360,1,Semiurban,Y
LP100581,Male,No,1,Not Graduate,No,4606,1666,165,360,1,Rural,N
LP100582,Male,Yes,3+,Not Graduate,No,5250,0,120,360,1,Rural,Y
LP100583,Male,Yes,0,Graduate,No,6633,0,154,360,1,Rural,Y
LP100584,Male,Yes,0,Graduate,No,2750,0,70,360,0,Rural,N
LP100585,Male,Yes,2,Graduate,No,5746,2426,160,nan,1,Rural,Y
LP100586,Male,Yes,0,Graduate,No,2679,0,50,360,1,Urban,N
LP100587,Male,No,0,Graduate,No,3466,1131,36,360,1,Rural,Y
LP100588,Female,Yes,2,Not Graduate,,4188,2004,120,360,1,Urban,Y
LP100589,Male,Yes,1,Not Graduate,No,2927,0,111,360,1,Urban,Y
LP100590,Male,Yes,0,Not Graduate,No,10000,3440,135,360,0,Semiurban,N
LP100591,Male,Yes,0,Graduate,No,6033,242,380,360,1,Urban,N
LP100592,Female,Yes,2,Graduate,No,7578,1700,132,180,1,Rural,N
LP100593,,Yes,2,Graduate,Yes,11500,0,125,360,1,Semiurban,Y
LP100594,Male,No,0,Graduate,No,2221,2336,76,360,1,Semiurban,Y
LP100595,Male,Yes,0,Graduate,No,4608,1644,131,360,1,Semiurban,Y
LP100596,Male,Yes,1,Not Graduate,Yes,3917,1590,127,360,1,Urban,N
LP100597,Female,No,0,Graduate,,14999,0,65,360,1,Urban,N
LP100598,Male,Yes,2,Graduate,No,5333,1250,160,360,1,Rural,Y
LP100599,Female,No,3+,Graduate,No,2927,5500,44,180,1,Urban,N
LP100600,Male,Yes,0,Graduate,No,2917,0,50,360,1,Urban,Y
LP100601,Male,Yes,0,Graduate,No,8300,1640,53,360,1,Semiurban,Y
LP100602,Male,Yes,2,Graduate,No,7667,0,112,360,1,Rural,Y
LP100603,Male,Yes,0,Not Graduate,Yes,2014,0,67,180,1,Semiurban,N
LP100604,Male,Yes,2,Not Graduate,No,3200,2985,67,360,1,Semiurban,Y
LP100605,Male,No,0,Not Graduate,Yes,1958,0,111,360,1,Urban,N
LP100606,Male,Yes,0,Graduate,No,3357,0,296,360,1,Rural,N
LP100607,Male,Yes,0,Graduate,No,3762,1750,71,180,0,Rural,Y
LP100608,Female,No,0,Graduate,Yes,8072,6250,187,360,1,Rural,Y
LP100609,Male,Yes,1,Not Graduate,No,6875,2138,107,360,nan,Semiurban,Y
LP100610,Female,Yes,2,Not Graduate,No,8333,0,152,360,1,Semiurban,Y
LP100611,Male,Yes,0,Graduate,No,674,0,60,360,1,Semiurban,N
LP100612,Male,No,0,Graduate,No,2935,0,115,360,1,Semiurban,Y
LP100613,Male,No,1,Graduate,No,6400,0,88,360,1,Semiurban,Y
LP100614,Male,Yes,0,Graduate,No,4166,5625,114,120,0,Semiurban,Y
LP100615,Female,No,0,Graduate,No,4283,2816,76,180,1,Urban,N
LP100616,Male,Yes,0,Graduate,No,10416,0,286,360,1,Urban,N
LP100617,Male,No,0,Graduate,No,3500,3237,187,360,1,Rural,N
LP100618,Male,Yes,1,Graduate,No,6216,0,99,360,1,Semiurban,Y
LP100619,Female,Yes,2,Not Graduate,No,2987,0,187,360,0,Semiurban,Y
LP100620,Male,Yes,0,Graduate,No,5050,5296,120,360,1,Semiurban,Y
LP100621,Male,Yes,0,Graduate,No,4652,0,100,360,1,Semiurban,Y
LP100622,,No,2,Graduate,Yes,9083,0,172,180,1,Semiurban,N
LP100623,Male,Yes,0,Graduate,Yes,4547,0,125,180,1,Rural,Y
LP100624,Female,Yes,0,Graduate,No,2000,0,188,180,nan,Urban,N
LP100625,Male,No,0,Graduate,No,4288,20000,100,360,0,Urban,N
LP100626,Male,Yes,0,Graduate,No,3158,0,156,360,1,Urban,N
LP100627,Male,Yes,0,Graduate,No,5488,0,255,360,1,Rural,Y
LP100628,Female,Yes,0,Graduate,No,7167,2167,160,360,1,Semiurban,Y
LP100629,Male,Yes,1,Graduate,No,2876,3667,155,180,1,Semiurban,N
LP100630,Male,Yes,0,Graduate,No,3750,5624,121,360,0,Rural,Y
LP100631,Male,No,1,Not Graduate,No,6250,8106,128,360,1,Urban,Y
LP100632,Male,Yes,1,Graduate,No,6125,3806,80,480,1,Semiurban,Y
LP100633,Male,Yes,3+,Graduate,No,2178,1803,nan,360,1,Urban,Y
LP100634,Male,No,0,Not Graduate,No,13650,0,80,360,1,Urban,Y
LP100635,Male,No,2,Graduate,Yes,2167,0,128,nan,1,Semiurban,Y
LP100636,Male,No,0,Not Graduate,No,4180,0,80,180,0,Rural,Y
LP100637,Male,Yes,0,Graduate,No,3000,4983,134,360,1,Semiurban,Y
LP100638,Male,No,0,Graduate,No,6033,0,125,180,0,Semiurban,Y
LP100639,Female,No,0,Not Graduate,No,4095,2857,72,360,1,Semiurban,Y
LP100640,Male,Yes,0,Graduate,Yes,1800,1600,96,360,1,Semiurban,N
LP100641,Male,No,0,Graduate,No,4895,2500,100,360,1,Rural,Y
LP100642,Male,Yes,3+,Graduate,No,3523,0,nan,360,1,Semiurban,Y
LP100643,Male,Yes,0,Not Graduate,,2876,2500,186,180,1,Rural,Y
LP100644,Male,Yes,0,Graduate,No,1820,3167,173,360,nan,Semiurban,Y
LP100645,Female,No,,Graduate,No,5185,0,259,360,1,Urban,N
LP100646,Male,No,1,Graduate,No,4695,0,194,360,1,Semiurban,Y
LP100647,Male,Yes,0,Graduate,No,5000,0,120,360,1,Rural,Y
LP100648,Male,No,0,Graduate,No,5703,0,124,360,1,Semiurban,N
LP100649,Male,Yes,3+,Graduate,No,1993,1717,61,360,1,Semiurban,N
LP100650,Male,Yes,1,Not Graduate,No,3340,8106,107,180,1,Urban,Y
LP100651,Female,Yes,0,Graduate,Yes,1958,5625,120,360,1,Rural,N
LP100652,Male,Yes,0,Not Graduate,No,2957,0,134,240,1,Rural,N
LP100653,Male,Yes,0,Graduate,No,3675,2083,600,360,1,Urban,N
LP100654,Male,No,2,Graduate,No,3166,1666,136,480,1,Urban,Y
LP100655,Female,Yes,0,Not Graduate,No,4166,536,120,360,1,Urban,N
LP100656,Male,No,1,Not Graduate,No,3717,0,44,360,nan,Rural,Y
LP100657,Male,Yes,0,Graduate,No,3667,6250,167,360,0,Semiurban,N
LP100658,Male,Yes,0,Graduate,No,3182,1000,184,360,1,Rural,N
LP100659,Male,Yes,2,Graduate,No,4000,0,125,180,1,Semiurban,Y
LP100660,Male,Yes,1,Graduate,No,2400,2541,115,360,1,Urban,Y
LP100661,Male,Yes,2,Graduate,No,2920,0,135,360,1,Semiurban,Y
LP100662,Male,Yes,0,Graduate,No,4750,0,122,360,1,Semiurban,N
LP100663,Male,Yes,,Graduate,No,3859,0,175,360,1,Rural,Y
LP100664,Male,Yes,0,Graduate,No,7200,0,45,360,nan,Urban,Y
LP100665,Female,Yes,,Graduate,No,2500,1833,172,360,1,Semiurban,Y
LP100666,Female,Yes,0,Graduate,No,1820,1793,122,180,0,Semiurban,N
LP100667,Female,Yes,0,Graduate,No,5821,0,187,360,1,Rural,Y
LP100668,Female,Yes,0,Not Graduate,Yes,3523,2405,87,360,1,Semiurban,Y
LP100669,Male,Yes,1,Not Graduate,No,2510,0,124,360,1,Rural,Y
LP100670,Male,Yes,3+,Not Graduate,No,3100,189,130,360,1,Rural,N
LP100671,Male,No,1,Not Graduate,Yes,5191,0,255,360,0,Urban,Y
LP100672,Male,Yes,2,Graduate,,6000,0,148,360,1,Semiurban,Y
LP100673,Female,No,3+,Graduate,No,2717,4114,150,360,1,Semiurban,Y
LP100674,Male,No,0,Graduate,Yes,2929,3906,110,360,1,Semiurban,N
LP100675,Male,No,0,Graduate,No,5000,0,187,360,1,Semiurban,Y
LP100676,Male,Yes,0,Not Graduate,No,2400,0,120,360,0,Urban,Y
LP100677,Male,Yes,0,Graduate,No,12500,0,187,300,1,Rural,Y
LP100678,Male,Yes,0,Not Graduate,No,4750,2417,111,360,1,Rural,N
LP100679,Male,No,2,Graduate,No,4288,10968,71,360,0,Urban,Y
LP100680,Male,No,0,Graduate,No,3159,2306,180,360,1,Urban,Y
LP100681,Male,Yes,3+,Graduate,No,3254,2451,95,360,1,Urban,Y
LP100682,Female,No,0,Graduate,No,63337,0,324,360,1,Semiurban,N
LP100683,Male,No,0,Graduate,No,6065,0,225,360,nan,Semiurban,N
LP100684,Male,Yes,0,Graduate,No,3859,2458,250,360,1,Rural,N
LP100685,Male,No,0,Graduate,No,13262,3066,104,360,1,Rural,N
LP100686,Male,Yes,1,Graduate,No,4333,0,104,180,0,Urban,N
LP100687,Male,Yes,3+,Graduate,Yes,7167,2079,110,360,1,Semiurban,N
LP100688,Female,Yes,0,Graduate,No,9538,2064,124,360,1,Rural,N
LP100689,Male,Yes,1,Graduate,No,3625,2083,95,360,1,Semiurban,N
LP100690,Male,Yes,3+,Graduate,No,2500,2466,140,360,1,Urban,N
LP100691,Male,Yes,2,Graduate,No,2661,2739,128,360,1,Semiurban,Y
